date,close,equity
2023-01-02,100.782686673753,1000000.0
2023-01-03,101.20002207701158,1000000.0
2023-01-04,101.48965485521357,1000000.0
2023-01-05,101.3778162309352,1000000.0
2023-01-06,102.79635873436736,1000000.0
2023-01-09,101.9632488171748,1000000.0
2023-01-10,100.59978003582684,1000000.0
2023-01-11,98.15077193252387,1000000.0
2023-01-12,94.18095571197854,1000000.0
2023-01-13,94.7963119935557,1000000.0
2023-01-16,96.0629949938779,1000000.0
2023-01-17,96.02686034144976,1000000.0
2023-01-18,94.15693066973311,1000000.0
2023-01-19,92.95542962108071,1000000.0
2023-01-20,96.7438267972259,1000000.0
2023-01-23,99.21603692175987,1000000.0
2023-01-24,101.53594877512167,1000000.0
2023-01-25,102.51435373867557,1000000.0
2023-01-26,104.09516061549829,1000000.0
2023-01-27,102.89485494732078,1000000.0
2023-01-30,101.33193026829375,998774.614246971
2023-01-31,101.24025062753861,997921.9935879483
2023-02-01,100.24432226833866,986516.8457479252
2023-02-02,100.90469731165592,986516.8457479252
2023-02-03,102.03187497338855,986516.8457479252
2023-02-06,102.93182851136113,985312.2654384056
2023-02-07,101.68093601531154,974054.2329739593
2023-02-08,102.96574029433899,985617.4714852062
2023-02-09,104.45402241515424,999012.0105725435
2023-02-10,104.27673414516474,997416.416142638
2023-02-13,100.70623314146003,965281.9071092956
2023-02-14,101.57922192804807,973138.806188588
2023-02-15,99.70486016713113,956269.5503403355
2023-02-16,96.59228623387217,928256.3849410049
2023-02-17,100.2608643412893,961273.5879077591
2023-02-20,100.78351071618368,965977.4052818085
2023-02-21,99.51236905262427,952478.3885651024
2023-02-22,99.12281006996234,952478.3885651024
2023-02-23,100.55011981273267,952478.3885651024
2023-02-24,100.59211844937852,952478.3885651024
2023-02-27,98.73791881210701,952478.3885651024
2023-02-28,97.52953514392296,952478.3885651024
2023-03-01,97.05900723786183,952478.3885651024
2023-03-02,97.73658205109707,952478.3885651024
2023-03-03,97.50627723482954,952478.3885651024
2023-03-06,97.55481153721148,952478.3885651024
2023-03-07,97.0028282227631,952478.3885651024
2023-03-08,96.12566784265204,952478.3885651024
2023-03-09,95.20034228581483,952478.3885651024
2023-03-10,94.88964198806342,952478.3885651024
2023-03-13,97.07695527145675,952478.3885651024
2023-03-14,98.84426671102952,952478.3885651024
2023-03-15,97.29134002340295,952478.3885651024
2023-03-16,97.98363949463396,951306.2338019016
2023-03-17,98.9824403317369,958401.9168958153
2023-03-20,100.05943441093828,958401.9168958153
2023-03-21,101.59890463842518,957226.1463000736
2023-03-22,102.88303408976608,968654.8984170076
2023-03-23,101.72715147572701,958367.5431520599
2023-03-24,101.61442403078154,957364.2688920451
2023-03-27,101.42260301491683,955657.0618508492
2023-03-28,99.59457935772359,939387.6513018294
2023-03-29,101.79350647332421,958958.102630675
2023-03-30,98.76454113312157,932000.3111028714
2023-03-31,95.86594769211908,904241.5626977064
2023-04-03,99.23862146219479,903131.8188741158
2023-04-04,99.96727698445595,909398.2563655619
2023-04-05,101.43103398872799,921986.5666023014
2023-04-06,101.27012645268883,920602.7617923646
2023-04-07,102.9482190774231,935034.3583650794
2023-04-10,103.88076883780433,943054.2863043579
2023-04-11,102.8279314043096,933999.8843763032
2023-04-12,104.68045736174423,949931.607610241
2023-04-13,104.17805019934536,945610.9060136108
2023-04-14,105.40337950528622,956148.7380447022
2023-04-17,103.17703076574718,937002.1388846664
2023-04-18,104.37450951891778,947300.4561619336
2023-04-19,105.16712159659205,954116.9200299324
2023-04-20,105.41128294152034,956216.7075963157
2023-04-21,104.71926391532406,950265.3439710276
2023-04-24,104.34478373961105,947044.8144598957
2023-04-25,106.9095862738616,969102.1162544505
2023-04-26,112.31488013767657,1015587.6434832591
2023-04-27,108.41481936316121,982047.1208224271
2023-04-28,111.10047888064996,1005143.7926728303
2023-05-01,111.3659130950204,1007426.5269164161
2023-05-02,114.75355154995972,1036560.2176288944
2023-05-03,114.46058115429076,1034040.6722261413
2023-05-04,115.05912955383164,1039188.1884621928
2023-05-05,111.61219078202001,1009544.5150246128
2023-05-08,111.9339928603398,1012312.0128981629
2023-05-09,110.71528144478293,1001831.0947243739
2023-05-10,112.02205898644759,1013069.3815826899
2023-05-11,111.40926767865584,1007799.376335681
2023-05-12,108.62206772778632,983829.456758203
2023-05-15,109.57631447820818,992035.978811831
2023-05-16,106.67854509367403,967115.1621048374
2023-05-17,107.79676556482268,976731.8581567158
2023-05-18,108.44122615198673,982274.2192063265
2023-05-19,109.7940373871543,993908.3958287677
2023-05-22,105.84562938719391,959952.0870291083
2023-05-23,108.12284666171306,979536.155589973
2023-05-24,108.24619138615515,978457.0207469765
2023-05-25,105.72336274601764,978457.0207469765
2023-05-26,107.20314323728026,978457.0207469765
2023-05-29,110.35382578751233,978457.0207469765
2023-05-30,109.64266564839902,978457.0207469765
2023-05-31,108.32515211103382,978457.0207469765
2023-06-01,107.53594709584927,978457.0207469765
2023-06-02,101.2104246966394,978457.0207469765
2023-06-05,99.70632673161425,978457.0207469765
2023-06-06,95.30958871742247,978457.0207469765
2023-06-07,96.99430557682685,978457.0207469765
2023-06-08,96.78775874143332,978457.0207469765
2023-06-09,96.45043284020906,978457.0207469765
2023-06-12,97.70887690759801,978457.0207469765
2023-06-13,94.05685697513366,978457.0207469765
2023-06-14,96.30544182917885,978457.0207469765
2023-06-15,94.46844204276353,978457.0207469765
2023-06-16,93.873853843776,978457.0207469765
2023-06-19,95.29914138684599,978457.0207469765
2023-06-20,98.56901411396515,978457.0207469765
2023-06-21,99.2973047390652,978457.0207469765
2023-06-22,100.04009586158836,978457.0207469765
2023-06-23,101.04852527681219,978457.0207469765
2023-06-26,103.14269825404547,978457.0207469765
2023-06-27,103.03323290926882,978457.0207469765
2023-06-28,101.94461005309033,978457.0207469765
2023-06-29,99.20156015296554,978457.0207469765
2023-06-30,100.63046301241134,978457.0207469765
2023-07-03,101.39956469718945,977257.1870757974
2023-07-04,106.52915854327756,1023936.4910751991
2023-07-05,104.73762234320812,1007633.5116545672
2023-07-06,102.71403871058344,989218.9005976827
2023-07-07,103.15287962481659,993212.3529172044
2023-07-10,103.81054054821917,999197.0673201678
2023-07-11,103.91158326085798,1000116.5560051809
2023-07-12,104.50765657781376,1005540.8231894786
2023-07-13,107.4145086791406,1031993.1773115528
2023-07-14,108.22368662641301,1039356.6966317318
2023-07-17,108.53078477107051,1042151.289748115
2023-07-18,108.83444152863953,1044914.5662419931
2023-07-19,108.73452165274628,1044005.2953713645
2023-07-20,108.27554853744992,1039828.6400221676
2023-07-21,108.84950464442377,1045051.6405956297
2023-07-24,106.34577333974183,1022267.685723024
2023-07-25,105.57640768015762,1015266.4582208076
2023-07-26,104.508576316143,1005549.1928082748
2023-07-27,101.45333647687234,977746.5102709116
2023-07-28,101.80014004313966,980902.4227239443
2023-07-31,98.52662743499376,949052.4612476047
2023-08-01,102.38182065787669,949052.4612476047
2023-08-02,100.26044197803989,949052.4612476047
2023-08-03,98.40464026566397,949052.4612476047
2023-08-04,97.34335272282698,949052.4612476047
2023-08-07,98.57946504533778,949052.4612476047
2023-08-08,102.24513705954803,949052.4612476047
2023-08-09,106.08472420153268,947893.748725819
2023-08-10,105.43583011406945,940407.1695125889
2023-08-11,106.60470073467359,940407.1695125889
2023-08-14,102.54251318828396,940407.1695125889
2023-08-15,101.60065148079869,940407.1695125889
2023-08-16,101.11841534648698,940407.1695125889
2023-08-17,102.02233509921707,940407.1695125889
2023-08-18,98.91296615017468,940407.1695125889
2023-08-21,97.91309969587952,940407.1695125889
2023-08-22,101.04602961339508,940407.1695125889
2023-08-23,97.7464360361098,940407.1695125889
2023-08-24,101.2400523526205,940407.1695125889
2023-08-25,102.19519408519045,939251.0751380288
2023-08-28,101.44894068260093,932758.6705355
2023-08-29,102.19046600040849,937166.2653499282
2023-08-30,104.9007496551398,936020.4848138051
2023-08-31,104.51003174409446,932738.4543610242
2023-09-01,98.72235531782559,884121.9723803656
2023-09-04,98.38411863982199,879381.0774675895
2023-09-05,97.10320741370529,879381.0774675895
2023-09-06,98.9691210530252,879381.0774675895
2023-09-07,96.59617911045932,879381.0774675895
2023-09-08,96.97756376903017,879381.0774675895
2023-09-11,97.98574750495264,879381.0774675895
2023-09-12,96.03279407540954,879381.0774675895
2023-09-13,96.39805934524013,879381.0774675895
2023-09-14,96.60923982241748,879381.0774675895
2023-09-15,94.45973921807607,879381.0774675895
2023-09-18,92.95875034866347,879381.0774675895
2023-09-19,95.54847757911658,879381.0774675895
2023-09-20,98.54341097383478,878304.7350903598
2023-09-21,98.62715946879823,877103.8227356969
2023-09-22,99.85886463124586,877103.8227356969
2023-09-25,97.25294213806383,877103.8227356969
2023-09-26,98.33263637876647,877103.8227356969
2023-09-27,97.02282201442544,877103.8227356969
2023-09-28,96.92052268488447,877103.8227356969
2023-09-29,102.85492214310929,876033.8846935955
2023-10-02,101.63702988091015,866290.7465960024
2023-10-03,102.39527905714844,872356.7400059087
2023-10-04,102.443947413175,872746.0868541212
2023-10-05,103.63835769567278,882301.3691141034
2023-10-06,105.89812405081828,900379.4999552674
2023-10-09,107.96827714626411,916940.724718834
2023-10-10,108.26132260537622,919285.0883917309
2023-10-11,106.49316787406448,905139.850541237
2023-10-12,109.81400968239954,931706.5850079175
2023-10-13,109.09584065571511,925961.232794442
2023-10-16,106.51529453391187,905316.8638200162
2023-10-17,106.19768070649624,902775.9532006911
2023-10-18,106.2307517902547,903040.5218707587
2023-10-19,106.1821495653874,902651.7040718204
2023-10-20,107.24414036923417,911147.6305025945
2023-10-23,107.11163165256607,910087.5607692498
2023-10-24,108.35828068165789,920060.7530019842
2023-10-25,109.44039489598441,928717.6667165965
2023-10-26,109.1371994446123,926292.1031056197
2023-10-27,107.61985928273367,914153.3818105905
2023-10-30,104.73421862094467,891068.2565162786
2023-10-31,107.22922361924054,911028.2965026455
2023-11-01,108.27927217713005,919428.6849657616
2023-11-02,106.35304292759125,904018.8509694511
2023-11-03,107.59646650128145,913966.2395589728
2023-11-06,109.5474487530559,929574.0975731683
